FIT Profiler Report
Profile stats for: [LightningModule]LitLatentJacobianODE.configure_callbacks
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.compare_digest}
        1    0.000    0.000    0.000    0.000 connection.py:118(__init__)
        4    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 {method 'setblocking' of '_socket.socket' objects}
        4    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        1    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        1    0.000    0.000    0.000    0.000 {method 'find' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _socket.CMSG_SPACE}
        1    0.000    0.000    0.000    0.000 connection.py:169(fileno)
        1    0.000    0.000    0.000    0.000 socket.py:240(__exit__)
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x1487d9c2b420}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 connection.py:139(_check_readable)
        2    0.000    0.000    0.000    0.000 socket.py:237(__enter__)
        1    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 hmac.py:139(_current)
        1    0.000    0.000    0.000    0.000 connection.py:259(__enter__)



Profile stats for: [LightningModule]LitLatentJacobianODE.on_after_batch_transfer
         266 function calls in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       38    0.000    0.000    0.001    0.000 contextlib.py:145(__exit__)
       38    0.000    0.000    0.001    0.000 {built-in method builtins.next}
       38    0.000    0.000    0.001    0.000 profiler.py:57(profile)
       38    0.000    0.000    0.001    0.000 advanced.py:81(stop)
       38    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       38    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       38    0.000    0.000    0.000    0.000 hooks.py:642(on_after_batch_transfer)



Profile stats for: [Callback]RichModelSummary.on_train_batch_start
         300 function calls in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.000    0.000    0.001    0.000 contextlib.py:145(__exit__)
       30    0.000    0.000    0.001    0.000 {built-in method builtins.next}
       30    0.000    0.000    0.001    0.000 profiler.py:57(profile)
       30    0.000    0.000    0.001    0.000 advanced.py:81(stop)
       30    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       30    0.000    0.000    0.000    0.000 trainer.py:1271(lightning_module)
       30    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       30    0.000    0.000    0.000    0.000 trainer.py:1218(strategy)
       30    0.000    0.000    0.000    0.000 callback.py:76(on_train_batch_start)
       30    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)



Profile stats for: [LightningModule]LitLatentJacobianODE.on_train_batch_start
         210 function calls in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.000    0.000    0.001    0.000 contextlib.py:145(__exit__)
       30    0.000    0.000    0.001    0.000 {built-in method builtins.next}
       30    0.000    0.000    0.001    0.000 profiler.py:57(profile)
       30    0.000    0.000    0.001    0.000 advanced.py:81(stop)
       30    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       30    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       30    0.000    0.000    0.000    0.000 hooks.py:68(on_train_batch_start)



Profile stats for: [Strategy]SingleDeviceStrategy.on_train_batch_start
         210 function calls in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.000    0.000    0.001    0.000 contextlib.py:145(__exit__)
       30    0.000    0.000    0.001    0.000 {built-in method builtins.next}
       30    0.000    0.000    0.001    0.000 profiler.py:57(profile)
       30    0.000    0.000    0.001    0.000 advanced.py:81(stop)
       30    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       30    0.000    0.000    0.000    0.000 strategy.py:578(on_train_batch_start)
       30    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}



Profile stats for: run_training_batch
         2784 function calls (2724 primitive calls) in 0.003 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.000    0.000    0.003    0.000 automatic.py:163(run)
       22    0.000    0.000    0.002    0.000 automatic.py:144(__call__)
       22    0.000    0.000    0.002    0.000 _contextlib.py:120(decorate_context)
       22    0.000    0.000    0.001    0.000 automatic.py:128(closure)
       22    0.000    0.000    0.001    0.000 automatic.py:307(_training_step)
       22    0.000    0.000    0.001    0.000 call.py:312(_call_strategy_hook)
       52    0.000    0.000    0.001    0.000 contextlib.py:136(__enter__)
       52    0.000    0.000    0.001    0.000 {built-in method builtins.next}
       30    0.000    0.000    0.001    0.000 profiler.py:57(profile)
       30    0.000    0.000    0.001    0.000 advanced.py:74(start)
      630    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        8    0.000    0.000    0.001    0.000 automatic.py:245(_optimizer_step)
        8    0.000    0.000    0.000    0.000 call.py:155(_call_lightning_module_hook)
       30    0.000    0.000    0.000    0.000 automatic.py:199(_make_closure)
       30    0.000    0.000    0.000    0.000 module.py:1972(__setattr__)
  172/112    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
       38    0.000    0.000    0.000    0.000 fit_loop.py:541(_should_accumulate)
       52    0.000    0.000    0.000    0.000 contextlib.py:303(helper)
       38    0.000    0.000    0.000    0.000 training_epoch_loop.py:447(_should_accumulate)
       22    0.000    0.000    0.000    0.000 _contextlib.py:154(clone)
       30    0.000    0.000    0.000    0.000 automatic.py:117(__init__)
       22    0.000    0.000    0.000    0.000 utilities.py:93(_block_parallel_sync_behavior)
       22    0.000    0.000    0.000    0.000 grad_mode.py:135(__enter__)
       52    0.000    0.000    0.000    0.000 contextlib.py:108(__init__)
       60    0.000    0.000    0.000    0.000 trainer.py:1271(lightning_module)
       22    0.000    0.000    0.000    0.000 <frozen abc>:117(__instancecheck__)
       30    0.000    0.000    0.000    0.000 parameter.py:21(__instancecheck__)
       30    0.000    0.000    0.000    0.000 __init__.py:1498(debug)
       22    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       30    0.000    0.000    0.000    0.000 closure.py:41(__init__)
       22    0.000    0.000    0.000    0.000 _contextlib.py:167(__new__)
       30    0.000    0.000    0.000    0.000 trainer.py:1276(optimizers)
       30    0.000    0.000    0.000    0.000 automatic.py:207(_make_step_fn)
       38    0.000    0.000    0.000    0.000 training_epoch_loop.py:442(_num_ready_batches_reached)
       30    0.000    0.000    0.000    0.000 parameter.py:239(__instancecheck__)
       22    0.000    0.000    0.000    0.000 {built-in method torch._C._set_grad_enabled}
       82    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
      232    0.000    0.000    0.000    0.000 trainer.py:1218(strategy)
       30    0.000    0.000    0.000    0.000 automatic.py:230(_make_backward_fn)
       22    0.000    0.000    0.000    0.000 {built-in method torch.is_grad_enabled}
       90    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       30    0.000    0.000    0.000    0.000 automatic.py:211(_make_zero_grad_fn)
        8    0.000    0.000    0.000    0.000 progress.py:155(increment_ready)
       38    0.000    0.000    0.000    0.000 training_epoch_loop.py:438(_accumulated_batches_reached)
       22    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x14a10e0}
       60    0.000    0.000    0.000    0.000 {function _ParameterMeta.__instancecheck__ at 0x1486c4447ec0}
       30    0.000    0.000    0.000    0.000 __init__.py:1765(isEnabledFor)
       60    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)
       30    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       68    0.000    0.000    0.000    0.000 strategy.py:469(handles_gradient_accumulation)
       30    0.000    0.000    0.000    0.000 strategy.py:102(optimizers)
       38    0.000    0.000    0.000    0.000 trainer.py:1617(num_training_batches)
       22    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       30    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       30    0.000    0.000    0.000    0.000 module.py:299(automatic_optimization)
        8    0.000    0.000    0.000    0.000 trainer.py:1561(current_epoch)



Profile stats for: [Strategy]SingleDeviceStrategy.training_step
         1690856 function calls (1520410 primitive calls) in 6.990 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.021    0.001    6.937    0.231 latent_jacobian.py:1534(_full_training_step)
       30    0.038    0.001    5.557    0.185 latent_jacobian.py:945(trajectory_model_step)
       30    0.075    0.002    5.273    0.176 jacobianODE.py:458(generate_dynamics)
      900    0.007    0.000    5.033    0.006 odeint.py:34(odeint)
      900    0.484    0.001    4.886    0.005 solvers.py:102(integrate)
67050/5490    0.055    0.000    4.680    0.001 module.py:1775(_wrapped_call_impl)
67050/5490    0.089    0.000    4.673    0.001 module.py:1783(_call_impl)
      900    0.005    0.000    4.350    0.005 fixed_grid.py:27(_step_func)
     3600    0.020    0.000    4.204    0.001 misc.py:180(forward)
     3600    0.002    0.000    4.120    0.001 jacobianODE.py:422(forward)
     3600    0.004    0.000    4.118    0.001 jacobianODE.py:394(f_raw)
     3600    1.253    0.000    4.113    0.001 jacobianODE.py:379(f_unbatched)
      900    0.127    0.000    3.555    0.004 rk_common.py:108(rk4_alt_step_func)
     4200    0.144    0.000    3.379    0.001 jacobianODE.py:141(H)
     4200    0.127    0.000    1.634    0.000 jacobianODE.py:120(inner_integrand)
     4230    0.006    0.000    0.956    0.000 trapezoid.py:12(get_grid_points)
     4230    0.013    0.000    0.950    0.000 grid_integrator.py:33(get_grid_points)
     4230    0.024    0.000    0.873    0.000 latent_jacobian.py:805(compute_jacobians)
       30    0.001    0.000    0.868    0.029 lightning_base.py:539(loop_closure_model_step)
       30    0.057    0.002    0.865    0.029 lightning_base.py:79(loop_closure)
     4230    0.023    0.000    0.813    0.000 mlp.py:180(forward)
    28350    0.025    0.000    0.712    0.000 linear.py:130(forward)
    28350    0.672    0.000    0.672    0.000 {built-in method torch._C._nn.linear}
     4230    0.024    0.000    0.665    0.000 grid_integrator.py:193(calculate_grid)
     4230    0.099    0.000    0.629    0.000 integration_grid.py:28(__init__)
    33840    0.049    0.000    0.599    0.000 autoray.py:32(do)
     4230    0.007    0.000    0.511    0.000 trapezoid.py:17(integrate_from_pts)
     4230    0.006    0.000    0.503    0.000 grid_integrator.py:51(integrate_from_pts)
     4230    0.010    0.000    0.496    0.000 utils.py:241(wrap)
     4200    0.044    0.000    0.482    0.000 grid_integrator.py:106(calculate_result)
     8460    0.280    0.000    0.440    0.000 utils.py:159(_check_integration_domain)
     1380    0.306    0.000    0.306    0.000 {built-in method torch.tensor}
     4170    0.010    0.000    0.295    0.000 jacobianODE.py:183(<lambda>)
     4170    0.008    0.000    0.290    0.000 jacobianODE.py:182(<lambda>)
     4200    0.192    0.000    0.284    0.000 trapezoid.py:37(_apply_composite_rule)
     4170    0.104    0.000    0.278    0.000 paths.py:218(c_prime_line)
     4170    0.198    0.000    0.276    0.000 paths.py:206(c_line)
     13/1    0.000    0.000    0.267    0.267 strategy.py:380(training_step)
     12/1    0.001    0.000    0.267    0.267 latent_jacobian.py:1504(training_step)
       90    0.001    0.000    0.258    0.003 latent_jacobian.py:372(encode_trajectory)
     4230    0.006    0.000    0.258    0.000 base_integrator.py:95(_check_inputs)
       90    0.001    0.000    0.254    0.003 coupling_flows.py:1912(encode)
       30    0.001    0.000    0.248    0.008 lightning_base.py:597(update_alpha_teacher_forcing)
    21120    0.056    0.000    0.243    0.000 autoray.py:1407(translated_function)
     2400    0.007    0.000    0.242    0.000 container.py:248(forward)
       90    0.002    0.000    0.229    0.003 coupling_flows.py:1852(forward)
      180    0.005    0.000    0.228    0.001 coupling_flows.py:1588(forward)
        6    0.000    0.000    0.225    0.038 teacher_forcing.py:99(get_alpha_lyap)
        6    0.077    0.013    0.224    0.037 analysis.py:226(compute_lyaps)
     4230    0.009    0.000    0.202    0.000 integration_grid.py:108(_check_inputs)
     1440    0.022    0.000    0.199    0.000 coupling_flows.py:672(forward)
     4170    0.161    0.000    0.161    0.000 {method 'repeat' of 'torch._C.TensorBase' objects}
       60    0.000    0.000    0.152    0.003 latent_jacobian.py:409(decode_trajectory)
       60    0.000    0.000    0.151    0.003 coupling_flows.py:1916(decode)
       60    0.002    0.000    0.151    0.003 coupling_flows.py:1873(inverse)
    16920    0.008    0.000    0.150    0.000 activation.py:471(forward)
      120    0.004    0.000    0.145    0.001 coupling_flows.py:1614(inverse)
     4230    0.013    0.000    0.144    0.000 grid_integrator.py:23(f)
    16920    0.014    0.000    0.142    0.000 functional.py:2375(silu)
      900    0.029    0.000    0.137    0.000 misc.py:200(_check_inputs)
      270    0.133    0.000    0.133    0.000 {built-in method torch._C._linalg.linalg_qr}
     4230    0.007    0.000    0.130    0.000 utils.py:24(_linspace_with_grads)
    16920    0.126    0.000    0.126    0.000 {built-in method torch._C._nn.silu}
       30    0.001    0.000    0.124    0.004 jacobianODE.py:323(get_deriv_func)
      960    0.014    0.000    0.121    0.000 coupling_flows.py:694(inverse)
     4230    0.111    0.000    0.111    0.000 {built-in method torch.linspace}
       30    0.001    0.000    0.104    0.003 jacobianODE.py:290(f)
       30    0.041    0.001    0.092    0.003 jacobianODE.py:204(G)
    24870    0.092    0.000    0.092    0.000 {method 'to' of 'torch._C.TensorBase' objects}
    12780    0.086    0.000    0.086    0.000 {built-in method torch.stack}
       30    0.000    0.000    0.078    0.003 latent_jacobian.py:1183(_reconstruction_loss)
     4230    0.034    0.000    0.074    0.000 functional.py:176(einsum)
     8460    0.069    0.000    0.069    0.000 {built-in method torch.amin}
    28080    0.065    0.000    0.065    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
    33840    0.017    0.000    0.056    0.000 autoray.py:407(_choose_backend)
     4350    0.054    0.000    0.054    0.000 {built-in method torch.sum}
     4230    0.003    0.000    0.054    0.000 functional.py:396(meshgrid)
     4572    0.007    0.000    0.054    0.000 _tensor.py:40(wrapped)
     4230    0.019    0.000    0.050    0.000 functional.py:493(_meshgrid)
     8730    0.047    0.000    0.047    0.000 {method 'reshape' of 'torch._C.TensorBase' objects}
     4560    0.046    0.000    0.046    0.000 {built-in method torch.cat}
     4266    0.003    0.000    0.043    0.000 _tensor.py:1114(__rsub__)
       90    0.003    0.000    0.042    0.000 jacobianODE.py:72(__init__)
     4266    0.041    0.000    0.041    0.000 {built-in method torch.rsub}
    86940    0.040    0.000    0.040    0.000 module.py:1955(__getattr__)
     3600    0.039    0.000    0.039    0.000 {method 'abs' of 'torch._C.TensorBase' objects}
    25380    0.014    0.000    0.038    0.000 autoray.py:102(_default_infer_from_sig)
       60    0.000    0.000    0.037    0.001 jacobianODE.py:19(generate_pw_spline)
       60    0.000    0.000    0.036    0.001 paths.py:109(__init__)
      900    0.023    0.000    0.035    0.000 misc.py:376(_check_timelike)
     4800    0.002    0.000    0.034    0.000 activation.py:812(forward)
     4800    0.032    0.000    0.032    0.000 {built-in method torch._C._nn.gelu}
       60    0.000    0.000    0.032    0.001 paths.py:118(_compute_coeffs)
     4230    0.032    0.000    0.032    0.000 {built-in method torch.einsum}
       60    0.015    0.000    0.032    0.001 paths.py:53(piecewise_cubic_spline_coeffs)
      900    0.030    0.000    0.030    0.000 solvers.py:175(_linear_interp)
     8460    0.013    0.000    0.029    0.000 utils.py:258(_is_compiling)
    72450    0.028    0.000    0.028    0.000 {built-in method torch._C._get_tracing_state}
112327/103687    0.017    0.000    0.028    0.000 {built-in method builtins.len}
    16920    0.021    0.000    0.025    0.000 _logger.py:1305(opt)
     4230    0.024    0.000    0.024    0.000 {built-in method torch.meshgrid}
      900    0.018    0.000    0.023    0.000 misc.py:106(_assert_increasing)
        6    0.022    0.004    0.022    0.004 {built-in method torch._C._linalg.linalg_matrix_exp}
     3636    0.009    0.000    0.022    0.000 module.py:1972(__setattr__)
       30    0.001    0.000    0.021    0.001 lightning_base.py:1042(get_main_params)
    29610    0.013    0.000    0.021    0.000 _logger.py:2072(debug)
55211/48779    0.014    0.000    0.021    0.000 {built-in method builtins.isinstance}
       30    0.018    0.001    0.020    0.001 lightning_base.py:29(make_loops)
     3210    0.001    0.000    0.020    0.000 module.py:2691(named_parameters)
      120    0.000    0.000    0.020    0.000 jacobianODE.py:47(<lambda>)
      900    0.002    0.000    0.020    0.000 misc.py:176(__init__)
     3210    0.004    0.000    0.020    0.000 module.py:2646(_named_members)
      120    0.011    0.000    0.019    0.000 paths.py:129(evaluate)
     4410    0.019    0.000    0.019    0.000 {method 'squeeze' of 'torch._C.TensorBase' objects}
      930    0.018    0.000    0.018    0.000 {method 'cpu' of 'torch._C.TensorBase' objects}
     4230    0.002    0.000    0.017    0.000 autoray.py:1531(einsum_dispatcher)
     1440    0.016    0.000    0.017    0.000 coupling_flows.py:1073(forward)
       32    0.000    0.000    0.016    0.001 queues.py:96(get)
    21330    0.016    0.000    0.016    0.000 {method 'type' of 'torch._C.TensorBase' objects}
     1800    0.016    0.000    0.016    0.000 {method 'all' of 'torch._C.TensorBase' objects}
     2700    0.002    0.000    0.016    0.000 {built-in method builtins.setattr}
     4230    0.016    0.000    0.016    0.000 {method 'permute' of 'torch._C.TensorBase' objects}
     1662    0.015    0.000    0.015    0.000 {built-in method torch.zeros}
     4230    0.012    0.000    0.015    0.000 autoray.py:334(infer_backend_multi)
    16217    0.008    0.000    0.015    0.000 {built-in method builtins.getattr}
     4230    0.008    0.000    0.014    0.000 utils.py:104(_setup_integration_domain)
      960    0.012    0.000    0.012    0.000 coupling_flows.py:1076(inverse)
     8460    0.007    0.000    0.012    0.000 _trace.py:1261(is_tracing)
35430/4560    0.010    0.000    0.011    0.000 module.py:2837(named_modules)
    21120    0.011    0.000    0.011    0.000 {method 'copy' of 'collections.OrderedDict' objects}
    38070    0.011    0.000    0.011    0.000 _logger.py:1931(_log)
       60    0.003    0.000    0.010    0.000 paths.py:31(_batched_tridiagonal_solve)
      930    0.009    0.000    0.010    0.000 module.py:483(__init__)
    33840    0.010    0.000    0.010    0.000 autoray.py:555(get_lib_fn)
       32    0.003    0.000    0.010    0.000 pin_memory.py:26(do_one_step)
     3060    0.002    0.000    0.009    0.000 container.py:381(__getitem__)
     3600    0.005    0.000    0.009    0.000 _tensor.py:1187(__len__)
     8550    0.005    0.000    0.009    0.000 _VF.py:27(__getattr__)
     1800    0.002    0.000    0.009    0.000 _tensor.py:1203(__iter__)
     4230    0.008    0.000    0.008    0.000 {method 'ravel' of 'torch._C.TensorBase' objects}
       30    0.003    0.000    0.008    0.000 latent_jacobian.py:875(_extract_obs_targets)
    33840    0.008    0.000    0.008    0.000 autoray.py:311(infer_backend)
    32/17    0.001    0.000    0.008    0.000 reductions.py:539(rebuild_storage_fd)
      930    0.001    0.000    0.007    0.000 fromnumeric.py:3582(round)
      933    0.005    0.000    0.007    0.000 {built-in method torch.empty}
      150    0.004    0.000    0.007    0.000 paths.py:122(_find_interval)
     8460    0.004    0.000    0.007    0.000 _logger.py:2076(info)
     3060    0.003    0.000    0.006    0.000 container.py:366(_get_abs_string_index)
    21150    0.006    0.000    0.006    0.000 autoray.py:1497(default_dispatcher)
       33    0.000    0.000    0.006    0.000 pin_memory.py:55(pin_memory)
       60    0.006    0.000    0.006    0.000 {built-in method torch._C._linalg.linalg_solve}
    21120    0.006    0.000    0.006    0.000 {method 'popitem' of 'collections.OrderedDict' objects}
      570    0.006    0.000    0.006    0.000 {method 'item' of 'torch._C.TensorBase' objects}
      930    0.001    0.000    0.006    0.000 fromnumeric.py:48(_wrapfunc)
     4560    0.003    0.000    0.006    0.000 container.py:408(__iter__)
    13621    0.005    0.000    0.006    0.000 {built-in method builtins.hasattr}
     1020    0.006    0.000    0.006    0.000 {method 'numpy' of 'torch._C.TensorBase' objects}
       32    0.000    0.000    0.005    0.000 connection.py:262(__exit__)
      150    0.000    0.000    0.005    0.000 dictconfig.py:438(_get_impl)
       33    0.000    0.000    0.005    0.000 reductions.py:109(rebuild_tensor)
       32    0.000    0.000    0.005    0.000 connection.py:949(answer_challenge)
    32/17    0.000    0.000    0.005    0.000 resource_sharer.py:81(get_connection)
     1800    0.005    0.000    0.005    0.000 {method 'unbind' of 'torch._C.TensorBase' objects}
      120    0.003    0.000    0.005    0.000 paths.py:9(_validate_input)
     3240    0.005    0.000    0.005    0.000 {method 'view' of 'torch._C.TensorBase' objects}
     3636    0.003    0.000    0.005    0.000 parameter.py:21(__instancecheck__)
       32    0.000    0.000    0.005    0.000 connection.py:174(close)
      930    0.005    0.000    0.005    0.000 {method 'round' of 'numpy.generic' objects}
       30    0.000    0.000    0.004    0.000 dictconfig.py:561(items)
    30270    0.004    0.000    0.004    0.000 {method 'items' of 'dict' objects}
       30    0.000    0.000    0.004    0.000 jacobianODE.py:48(<lambda>)
       30    0.000    0.000    0.004    0.000 dictconfig.py:572(items_ex)
       60    0.001    0.000    0.004    0.000 metrics.py:61(r2_score)
       30    0.000    0.000    0.004    0.000 grid_integrator.py:149(calculate_result_all)
    33/10    0.000    0.000    0.004    0.000 {built-in method _pickle.loads}
       30    0.002    0.000    0.004    0.000 paths.py:138(derivative)
    16920    0.004    0.000    0.004    0.000 _logger.py:236(__init__)
     8460    0.004    0.000    0.004    0.000 {built-in method torch._C._is_tracing}
       90    0.000    0.000    0.004    0.000 loss.py:622(forward)
       60    0.000    0.000    0.004    0.000 latent_jacobian.py:771(_weighted_obs_loss)
    32/17    0.000    0.000    0.004    0.000 connection.py:510(Client)
       90    0.000    0.000    0.004    0.000 functional.py:3882(mse_loss)
      270    0.004    0.000    0.004    0.000 {built-in method torch.matmul}
   126/20    0.001    0.000    0.004    0.000 connection.py:208(recv_bytes)
    22020    0.003    0.000    0.003    0.000 {method 'values' of 'collections.OrderedDict' objects}
      540    0.001    0.000    0.003    0.000 contextlib.py:145(__exit__)
   125/36    0.001    0.000    0.003    0.000 connection.py:429(_recv_bytes)
     1050    0.001    0.000    0.003    0.000 {built-in method builtins.next}
    32/17    0.000    0.000    0.003    0.000 resource_sharer.py:55(detach)
       32    0.000    0.000    0.003    0.000 reduction.py:186(recv_handle)
    20610    0.003    0.000    0.003    0.000 {built-in method torch._C._has_torch_function_unary}
      330    0.003    0.000    0.003    0.000 {method 'clone' of 'torch._C.TensorBase' objects}
       33    0.000    0.000    0.003    0.000 _utils.py:193(_rebuild_tensor)
    12690    0.003    0.000    0.003    0.000 autoray.py:349(<genexpr>)
      900    0.002    0.000    0.003    0.000 solvers.py:55(__init__)
     7786    0.002    0.000    0.003    0.000 {method 'add' of 'set' objects}
       32    0.000    0.000    0.003    0.000 connection.py:928(deliver_challenge)
      150    0.000    0.000    0.003    0.000 basecontainer.py:86(_resolve_with_default)
    13122    0.003    0.000    0.003    0.000 {built-in method torch._C._has_torch_function}
      270    0.003    0.000    0.003    0.000 {built-in method torch.diag_embed}
      120    0.000    0.000    0.003    0.000 dictconfig.py:361(__getitem__)
     3600    0.003    0.000    0.003    0.000 {built-in method torch.is_complex}
      180    0.003    0.000    0.003    0.000 {method 'index_select' of 'torch._C.TensorBase' objects}
       66    0.000    0.000    0.003    0.000 reductions.py:524(fd_id)
     9270    0.003    0.000    0.003    0.000 {method 'dim' of 'torch._C.TensorBase' objects}
       66    0.000    0.000    0.003    0.000 {built-in method posix.fstat}
     8640    0.002    0.000    0.003    0.000 container.py:404(__len__)
       30    0.000    0.000    0.003    0.000 dictconfig.py:430(get)
     2736    0.002    0.000    0.002    0.000 parameter.py:239(__instancecheck__)
     8460    0.002    0.000    0.002    0.000 {built-in method time.perf_counter}
      300    0.002    0.000    0.002    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
      330    0.002    0.000    0.002    0.000 {built-in method torch.zeros_like}
       30    0.001    0.000    0.002    0.000 trapezoid.py:51(_apply_composite_rule_all)
     2400    0.001    0.000    0.002    0.000 container.py:240(__iter__)
       90    0.002    0.000    0.002    0.000 {built-in method torch._C._nn.mse_loss}
       36    0.000    0.000    0.002    0.000 asyncio.py:23(__init__)
       30    0.000    0.000    0.002    0.000 profiler.py:57(profile)
       30    0.000    0.000    0.002    0.000 advanced.py:81(stop)
       30    0.002    0.000    0.002    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       30    0.001    0.000    0.002    0.000 metrics.py:22(mase)
       32    0.000    0.000    0.002    0.000 connection.py:202(send)
     8796    0.002    0.000    0.002    0.000 {built-in method builtins.iter}
     8430    0.002    0.000    0.002    0.000 {method 'pop' of 'collections.OrderedDict' objects}
       33    0.000    0.000    0.002    0.000 {method 'set_' of 'torch._C.TensorBase' objects}
       32    0.000    0.000    0.002    0.000 socket.py:542(fromfd)
     4230    0.002    0.000    0.002    0.000 {method 'join' of 'str' objects}
     6538    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}
      150    0.000    0.000    0.002    0.000 basecontainer.py:64(_get_child)
    10429    0.002    0.000    0.002    0.000 {function SharedCache.get at 0x1486c32096c0}
       36    0.000    0.000    0.002    0.000 std.py:952(__init__)
     6360    0.001    0.000    0.002    0.000 _tensor.py:1225(__hash__)
     4530    0.001    0.000    0.002    0.000 module.py:2716(<lambda>)
       60    0.000    0.000    0.002    0.000 latent_jacobian.py:448(_pad_to_full_dim)
    12690    0.002    0.000    0.002    0.000 {built-in method builtins.chr}
       60    0.000    0.000    0.002    0.000 fromnumeric.py:3287(prod)
      930    0.002    0.000    0.002    0.000 {built-in method torch._C._log_api_usage_once}
      120    0.002    0.000    0.002    0.000 {method 'index_copy_' of 'torch._C.TensorBase' objects}
      360    0.001    0.000    0.002    0.000 _utils.py:508(_is_missing_value)
       60    0.000    0.000    0.002    0.000 fromnumeric.py:66(_wrapreduction)
       32    0.000    0.000    0.002    0.000 connection.py:376(_close)
      150    0.002    0.000    0.002    0.000 {built-in method torch.arange}
      270    0.002    0.000    0.002    0.000 {built-in method torch.sign}
     6960    0.002    0.000    0.002    0.000 {method 'values' of 'dict' objects}
      150    0.002    0.000    0.002    0.000 {built-in method torch.abs}
      120    0.001    0.000    0.001    0.000 {method 'new_zeros' of 'torch._C.TensorBase' objects}
      900    0.001    0.000    0.001    0.000 misc.py:110(_assert_floating)
      210    0.001    0.000    0.001    0.000 {built-in method torch.mean}
      150    0.000    0.000    0.001    0.000 dictconfig.py:455(_get_node)
       32    0.000    0.000    0.001    0.000 {built-in method _socket.dup}
      270    0.001    0.000    0.001    0.000 {built-in method torch.log}
       32    0.000    0.000    0.001    0.000 reduction.py:153(recvfds)
       65    0.000    0.000    0.001    0.000 {built-in method posix.close}
      150    0.001    0.000    0.001    0.000 {built-in method torch.bucketize}
      150    0.001    0.000    0.001    0.000 {method 'clamp' of 'torch._C.TensorBase' objects}
      540    0.001    0.000    0.001    0.000 {method 'diagonal' of 'torch._C.TensorBase' objects}
       32    0.000    0.000    0.001    0.000 connection.py:875(_create_response)
       60    0.001    0.000    0.001    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      150    0.001    0.000    0.001    0.000 {built-in method torch.square}
      150    0.000    0.000    0.001    0.000 base.py:706(_maybe_resolve_interpolation)
      120    0.001    0.000    0.001    0.000 {built-in method torch.all}
      510    0.000    0.000    0.001    0.000 contextlib.py:303(helper)
     4230    0.001    0.000    0.001    0.000 grid_integrator.py:21(_grid_func)
